,protocol_type,flag,Attack_Binomial,land,logged_in,root_shell,su_attempted,is_host_login,is_guest_login
603,icmp,SF,1,0,0,0,0,0,0
604,tcp,SF,0,0,1,0,0,0,0
605,tcp,RSTR,1,0,0,0,0,0,0
606,tcp,S0,1,0,0,0,0,0,0
607,tcp,SF,1,0,1,0,0,0,0
608,tcp,SF,0,0,1,0,0,0,0
609,tcp,REJ,1,0,0,0,0,0,0
610,tcp,SF,0,0,1,0,0,0,0
611,tcp,REJ,1,0,0,0,0,0,0
612,tcp,SF,0,0,1,0,0,0,0
613,tcp,SF,0,0,1,0,0,0,0
614,tcp,SF,0,0,1,0,0,0,0
615,tcp,S0,1,0,0,0,0,0,0
616,tcp,REJ,1,0,0,0,0,0,0
617,tcp,SF,0,0,1,0,0,0,0
618,tcp,SF,0,0,1,0,0,0,0
619,tcp,SF,1,0,1,0,0,0,0
620,tcp,SF,0,0,1,0,0,0,0
621,tcp,RSTR,1,0,0,0,0,0,0
622,tcp,REJ,1,0,0,0,0,0,0
623,tcp,SF,0,0,1,0,0,0,0
624,tcp,S0,1,0,0,0,0,0,0
625,tcp,S0,1,0,0,0,0,0,0
626,tcp,S0,1,0,0,0,0,0,0
627,tcp,S0,1,0,0,0,0,0,0
628,tcp,SF,0,0,1,0,0,0,0
629,tcp,RSTO,1,0,0,0,0,0,0
630,udp,SF,0,0,0,0,0,0,0
631,tcp,REJ,1,0,0,0,0,0,0
632,udp,SF,0,0,0,0,0,0,0
633,tcp,SF,0,0,1,0,0,0,0
634,tcp,S0,1,0,0,0,0,0,0
635,tcp,SF,0,0,1,0,0,0,0
636,tcp,SF,0,0,1,0,0,0,0
637,tcp,SF,0,0,1,0,0,0,0
638,tcp,S0,1,0,0,0,0,0,0
639,tcp,SF,0,0,1,0,0,0,0
640,tcp,S0,1,0,0,0,0,0,0
641,tcp,SF,0,0,1,0,0,0,0
642,tcp,SF,0,0,1,0,0,0,0
643,tcp,RSTR,1,0,0,0,0,0,0
644,udp,SF,0,0,0,0,0,0,0
645,tcp,S0,1,0,0,0,0,0,0
646,tcp,S0,1,0,0,0,0,0,0
647,tcp,S0,1,0,0,0,0,0,0
648,tcp,S0,1,0,0,0,0,0,0
649,tcp,SF,0,0,1,0,0,0,0
650,tcp,S0,1,0,0,0,0,0,0
651,tcp,SF,0,0,1,0,0,0,0
652,icmp,SF,1,0,0,0,0,0,0
653,udp,SF,0,0,0,0,0,0,0
654,udp,SF,0,0,0,0,0,0,0
655,tcp,SF,0,0,1,0,0,0,0
656,tcp,SF,0,0,1,0,0,0,0
657,tcp,SF,0,0,1,0,0,0,0
658,tcp,SF,0,0,1,0,0,0,0
659,tcp,S0,1,0,0,0,0,0,0
660,tcp,SF,0,0,1,0,0,0,0
661,tcp,REJ,1,0,0,0,0,0,0
662,udp,SF,1,0,0,0,0,0,0
663,tcp,SF,0,0,1,0,0,0,0
664,tcp,SF,0,0,1,0,0,0,0
665,tcp,S0,1,0,0,0,0,0,0
666,udp,SF,1,0,0,0,0,0,0
667,tcp,REJ,1,0,0,0,0,0,0
668,tcp,SF,0,0,1,0,0,0,1
669,udp,SF,0,0,0,0,0,0,0
670,tcp,SF,0,0,1,0,0,0,0
671,tcp,S0,1,0,0,0,0,0,0
672,tcp,SF,0,0,0,0,0,0,0
673,tcp,REJ,1,0,0,0,0,0,0
674,tcp,SF,1,0,1,0,0,0,0
675,tcp,SF,0,0,1,0,0,0,0
676,tcp,REJ,0,0,0,0,0,0,0
677,tcp,SF,0,0,1,0,0,0,0
678,tcp,S0,1,0,0,0,0,0,0
679,tcp,S0,1,0,0,0,0,0,0
680,tcp,REJ,0,0,0,0,0,0,0
681,udp,SF,0,0,0,0,0,0,0
682,tcp,SF,0,0,1,0,0,0,0
683,tcp,SF,0,0,1,0,0,0,0
684,udp,SF,0,0,0,0,0,0,0
685,udp,SF,0,0,0,0,0,0,0
686,icmp,SF,0,0,0,0,0,0,0
687,tcp,S0,1,0,0,0,0,0,0
688,tcp,S0,1,0,0,0,0,0,0
689,tcp,RSTO,1,0,0,0,0,0,0
690,tcp,SF,0,0,0,0,0,0,0
691,tcp,SF,0,0,1,0,0,0,0
692,icmp,SF,0,0,0,0,0,0,0
693,tcp,S0,1,0,0,0,0,0,0
694,tcp,S1,0,0,1,0,0,0,0
695,tcp,REJ,1,0,0,0,0,0,0
696,tcp,S0,1,0,0,0,0,0,0
697,tcp,SF,0,0,1,0,0,0,0
698,tcp,SF,0,0,1,0,0,0,0
699,tcp,SF,0,0,1,0,0,0,0
700,tcp,SF,0,0,1,0,0,0,0
701,udp,SF,0,0,0,0,0,0,0
702,udp,SF,0,0,0,0,0,0,0
703,tcp,S0,1,0,0,0,0,0,0
704,tcp,SF,0,0,1,0,0,0,0
705,udp,SF,1,0,0,0,0,0,0
706,tcp,REJ,1,0,0,0,0,0,0
707,tcp,SF,0,0,0,0,0,0,0
708,tcp,S0,1,0,0,0,0,0,0
709,tcp,REJ,1,0,0,0,0,0,0
710,tcp,REJ,1,0,0,0,0,0,0
711,udp,SF,0,0,0,0,0,0,0
712,tcp,S0,1,0,0,0,0,0,0
713,tcp,S0,1,0,0,0,0,0,0
714,tcp,SF,0,0,1,0,0,0,0
715,tcp,S0,1,0,0,0,0,0,0
716,udp,SF,0,0,0,0,0,0,0
717,tcp,SF,1,0,1,0,0,0,0
718,tcp,S0,1,0,0,0,0,0,0
719,icmp,SF,0,0,0,0,0,0,0
720,tcp,SF,0,0,1,0,0,0,0
721,udp,SF,0,0,0,0,0,0,0
722,udp,SF,0,0,0,0,0,0,0
723,tcp,SF,0,0,1,0,0,0,0
724,tcp,S0,1,0,0,0,0,0,0
725,tcp,S0,1,0,0,0,0,0,0
726,tcp,SF,0,0,1,0,0,0,0
727,udp,SF,0,0,0,0,0,0,0
728,tcp,SF,0,0,1,0,0,0,0
729,tcp,SF,0,0,1,0,0,0,0
730,udp,SF,0,0,0,0,0,0,0
731,tcp,SF,0,0,1,0,0,0,0
732,tcp,REJ,1,0,0,0,0,0,0
733,tcp,REJ,1,0,0,0,0,0,0
734,tcp,SF,0,0,1,0,0,0,0
735,tcp,SF,0,0,1,0,0,0,0
736,tcp,SF,0,0,1,0,0,0,0
737,tcp,S0,1,0,0,0,0,0,0
738,tcp,S0,1,0,0,0,0,0,0
739,tcp,SF,0,0,1,0,0,0,0
740,icmp,SF,1,0,0,0,0,0,0
741,tcp,S0,1,0,0,0,0,0,0
742,tcp,S0,1,0,0,0,0,0,0
743,tcp,SF,0,0,1,0,0,0,0
744,tcp,S0,1,0,0,0,0,0,0
745,tcp,SF,0,0,1,0,0,0,0
746,tcp,SF,0,0,1,0,0,0,0
747,tcp,SF,0,0,1,0,0,0,0
748,icmp,SF,1,0,0,0,0,0,0
749,tcp,SF,0,0,1,0,0,0,0
750,tcp,S0,1,0,0,0,0,0,0
751,tcp,S0,1,0,0,0,0,0,0
752,tcp,REJ,0,0,0,0,0,0,0
753,tcp,S0,1,0,0,0,0,0,0
754,tcp,S0,1,0,0,0,0,0,0
755,tcp,SF,1,0,1,0,0,0,0
756,tcp,RSTR,1,0,0,0,0,0,0
757,tcp,REJ,1,0,0,0,0,0,0
758,udp,SF,1,0,0,0,0,0,0
759,icmp,SF,1,0,0,0,0,0,0
760,tcp,S0,1,0,0,0,0,0,0
761,tcp,S0,1,0,0,0,0,0,0
762,tcp,SF,0,0,1,0,0,0,0
763,tcp,REJ,1,0,0,0,0,0,0
764,tcp,SF,0,0,1,0,0,0,0
765,tcp,S0,1,0,0,0,0,0,0
766,tcp,RSTO,1,0,0,0,0,0,0
767,tcp,SF,0,0,1,0,0,0,0
768,tcp,SF,1,0,1,0,0,0,0
769,tcp,S0,1,0,0,0,0,0,0
770,tcp,S0,1,0,0,0,0,0,0
771,tcp,S0,1,0,0,0,0,0,0
772,tcp,SF,0,0,1,0,0,0,0
773,tcp,SF,0,0,1,0,0,0,0
774,udp,SF,0,0,0,0,0,0,0
775,tcp,S0,1,0,0,0,0,0,0
776,tcp,RSTR,1,0,0,0,0,0,0
777,tcp,SF,1,0,1,0,0,0,0
778,tcp,RSTR,1,0,0,0,0,0,0
779,tcp,SF,0,0,1,0,0,0,1
780,tcp,S0,1,0,0,0,0,0,0
781,icmp,SF,1,0,0,0,0,0,0
782,tcp,SF,0,0,1,0,0,0,0
783,tcp,SF,0,0,1,0,0,0,0
784,tcp,SF,0,0,1,0,0,0,0
785,tcp,RSTR,1,0,0,0,0,0,0
786,udp,SF,0,0,0,0,0,0,0
787,icmp,SF,1,0,0,0,0,0,0
788,tcp,S0,1,0,0,0,0,0,0
789,tcp,SF,0,0,1,0,0,0,0
790,tcp,S0,1,0,0,0,0,0,0
791,tcp,SF,0,0,1,0,0,0,0
792,tcp,S0,1,0,0,0,0,0,0
793,tcp,S0,1,0,0,0,0,0,0
794,tcp,S0,1,0,0,0,0,0,0
795,tcp,S0,1,0,0,0,0,0,0
796,tcp,S0,1,0,0,0,0,0,0
797,tcp,SF,0,0,1,0,0,0,0
798,tcp,S0,1,0,0,0,0,0,0
799,tcp,SF,0,0,1,0,0,0,0
800,tcp,SF,0,0,1,0,0,0,0
801,tcp,SF,0,0,1,0,0,0,0
802,tcp,SF,0,0,1,0,0,0,0
803,tcp,SF,0,0,1,0,0,0,0
804,tcp,SF,0,0,1,0,0,0,0
805,tcp,SF,0,0,1,0,0,0,0
806,tcp,REJ,1,0,0,0,0,0,0
807,tcp,REJ,1,0,0,0,0,0,0
808,tcp,S0,1,0,0,0,0,0,0
809,tcp,SF,0,0,1,0,0,0,0
810,tcp,S0,1,0,0,0,0,0,0
811,udp,SF,0,0,0,0,0,0,0
812,tcp,S0,1,0,0,0,0,0,0
813,tcp,SF,0,0,1,0,0,0,0
814,tcp,SF,0,0,1,0,0,0,0
815,tcp,S0,1,0,0,0,0,0,0
816,tcp,SF,0,0,1,0,0,0,0
817,udp,SF,0,0,0,0,0,0,0
818,tcp,SF,0,0,1,0,0,0,0
819,tcp,S0,1,0,0,0,0,0,0
820,tcp,SF,0,0,1,0,0,0,0
821,tcp,SF,0,0,1,0,0,0,0
822,tcp,SF,0,0,1,0,0,0,0
823,tcp,REJ,1,0,0,0,0,0,0
824,tcp,S0,1,0,0,0,0,0,0
825,tcp,SF,0,0,1,0,0,0,0
826,tcp,S0,1,0,0,0,0,0,0
827,tcp,SF,0,0,1,0,0,0,0
828,tcp,SF,0,0,1,0,0,0,0
829,icmp,SF,1,0,0,0,0,0,0
830,tcp,SF,0,0,1,0,0,0,0
831,tcp,SF,0,0,1,0,0,0,0
832,tcp,REJ,1,0,0,0,0,0,0
833,tcp,SF,0,0,1,0,0,0,0
834,tcp,S0,1,0,0,0,0,0,0
835,udp,SF,0,0,0,0,0,0,0
836,tcp,REJ,1,0,0,0,0,0,0
837,tcp,SF,0,0,1,0,0,0,0
838,tcp,S0,1,0,0,0,0,0,0
839,udp,SF,0,0,0,0,0,0,0
840,udp,SF,0,0,0,0,0,0,0
841,tcp,S1,0,0,1,0,0,0,0
842,tcp,RSTR,1,0,0,0,0,0,0
843,tcp,SF,0,0,1,0,0,0,0
844,tcp,S0,1,0,0,0,0,0,0
845,tcp,SF,0,0,1,0,0,0,0
846,tcp,S0,1,0,0,0,0,0,0
847,tcp,S0,1,0,0,0,0,0,0
848,tcp,SF,0,0,1,0,0,0,0
849,tcp,S0,1,0,0,0,0,0,0
850,tcp,SF,0,0,1,0,0,0,0
851,udp,SF,1,0,0,0,0,0,0
852,tcp,S0,1,0,0,0,0,0,0
853,tcp,S0,1,0,0,0,0,0,0
854,tcp,SF,0,0,1,0,0,0,0
855,tcp,S0,1,0,0,0,0,0,0
856,tcp,S0,1,0,0,0,0,0,0
857,tcp,SF,0,0,0,0,0,0,0
858,icmp,SF,1,0,0,0,0,0,0
859,udp,SF,1,0,0,0,0,0,0
860,tcp,REJ,1,0,0,0,0,0,0
861,tcp,SF,0,0,1,0,0,0,0
862,tcp,SF,0,0,0,0,0,0,0
863,tcp,S0,1,0,0,0,0,0,0
864,tcp,S0,1,0,0,0,0,0,0
865,tcp,SF,0,0,1,0,0,0,0
866,udp,SF,0,0,0,0,0,0,0
867,tcp,SF,0,0,1,0,0,0,0
868,udp,SF,0,0,0,0,0,0,0
869,tcp,SF,0,0,1,0,0,0,0
870,tcp,S0,1,0,0,0,0,0,0
871,tcp,S0,1,0,0,0,0,0,0
872,tcp,SF,0,0,1,0,0,0,0
873,tcp,S0,1,0,0,0,0,0,0
874,icmp,SF,1,0,0,0,0,0,0
875,tcp,S0,1,0,0,0,0,0,0
876,tcp,S0,1,0,0,0,0,0,0
877,tcp,S0,1,0,0,0,0,0,0
878,tcp,S0,1,0,0,0,0,0,0
879,tcp,SF,0,0,1,0,0,0,0
880,tcp,SF,0,0,1,0,0,0,0
881,tcp,S0,1,0,0,0,0,0,0
882,tcp,S0,1,0,0,0,0,0,0
883,tcp,REJ,1,0,0,0,0,0,0
884,tcp,REJ,1,0,0,0,0,0,0
885,tcp,SF,0,0,1,0,0,0,0
886,tcp,REJ,0,0,0,0,0,0,0
887,tcp,RSTR,1,0,0,0,0,0,0
888,tcp,SF,0,0,1,0,0,0,0
889,tcp,SF,0,0,1,0,0,0,0
890,tcp,SF,0,0,1,0,0,0,0
891,icmp,SF,1,0,0,0,0,0,0
892,tcp,SF,0,0,1,0,0,0,0
893,tcp,S0,1,0,0,0,0,0,0
894,tcp,S0,1,0,0,0,0,0,0
895,tcp,SF,0,0,1,0,0,0,0
896,icmp,SF,1,0,0,0,0,0,0
897,icmp,SF,1,0,0,0,0,0,0
898,tcp,RSTR,1,0,0,0,0,0,0
899,tcp,S0,1,0,0,0,0,0,0
900,tcp,REJ,1,0,0,0,0,0,0
901,udp,SF,0,0,0,0,0,0,0
902,tcp,RSTR,1,0,0,0,0,0,0
903,udp,SF,0,0,0,0,0,0,0
904,tcp,REJ,0,0,0,0,0,0,0
905,tcp,S0,1,0,0,0,0,0,0
906,tcp,SF,0,0,1,0,0,0,0
907,tcp,S0,1,0,0,0,0,0,0
908,tcp,SF,0,0,1,0,0,0,0
909,tcp,REJ,1,0,0,0,0,0,0
910,icmp,SF,1,0,0,0,0,0,0
911,tcp,S0,1,0,0,0,0,0,0
912,tcp,S0,1,0,0,0,0,0,0
913,tcp,S0,1,0,0,0,0,0,0
914,icmp,SF,1,0,0,0,0,0,0
915,tcp,S0,1,0,0,0,0,0,0
916,tcp,S0,1,0,0,0,0,0,0
917,tcp,S0,1,0,0,0,0,0,0
918,tcp,SF,0,0,1,0,0,0,0
919,tcp,REJ,1,0,0,0,0,0,0
920,icmp,SF,1,0,0,0,0,0,0
921,tcp,SF,0,0,1,0,0,0,0
922,tcp,SF,0,0,1,0,0,0,0
923,tcp,S0,1,0,0,0,0,0,0
924,tcp,SF,0,0,1,0,0,0,0
925,tcp,S0,1,0,0,0,0,0,0
926,tcp,REJ,0,0,0,0,0,0,0
927,tcp,S0,1,0,0,0,0,0,0
928,tcp,S0,1,0,0,0,0,0,0
929,tcp,S0,1,0,0,0,0,0,0
930,tcp,REJ,1,0,0,0,0,0,0
931,tcp,S0,1,0,0,0,0,0,0
932,tcp,SF,0,0,1,0,0,0,0
933,tcp,S1,0,0,1,0,0,0,0
934,tcp,REJ,1,0,0,0,0,0,0
935,udp,SF,0,0,0,0,0,0,0
936,tcp,SF,0,0,1,0,0,0,0
937,tcp,SF,0,0,1,0,0,0,0
938,tcp,SF,0,0,1,0,0,0,0
939,tcp,SF,0,0,1,0,0,0,0
940,tcp,RSTO,1,0,0,0,0,0,0
941,tcp,S0,1,0,0,0,0,0,0
942,tcp,SF,0,0,1,0,0,0,0
943,tcp,SF,0,0,1,0,0,0,0
944,tcp,SF,0,0,1,0,0,0,0
945,tcp,SF,0,0,1,0,0,0,0
946,tcp,S0,1,0,0,0,0,0,0
947,tcp,RSTO,1,0,0,0,0,0,0
948,tcp,REJ,1,0,0,0,0,0,0
949,tcp,S0,1,0,0,0,0,0,0
950,tcp,SF,0,0,1,0,0,0,0
951,tcp,S0,1,0,0,0,0,0,0
952,udp,SF,0,0,0,0,0,0,0
953,tcp,SF,0,0,1,0,0,0,0
954,tcp,SF,0,0,1,0,0,0,0
955,tcp,SF,0,0,1,0,0,0,0
956,icmp,SF,1,0,0,0,0,0,0
957,tcp,SF,0,0,1,0,0,0,0
958,tcp,REJ,1,0,0,0,0,0,0
959,tcp,S0,1,0,0,0,0,0,0
960,tcp,SF,0,0,1,0,0,0,0
961,udp,SF,0,0,0,0,0,0,0
962,tcp,SF,0,0,1,0,0,0,0
963,tcp,S0,1,0,0,0,0,0,0
964,tcp,SF,0,0,1,0,0,0,0
965,tcp,RSTO,1,0,0,0,0,0,0
966,tcp,S0,1,0,0,0,0,0,0
967,tcp,S0,1,0,0,0,0,0,0
968,tcp,SF,0,0,1,0,0,0,0
969,udp,SF,0,0,0,0,0,0,0
970,tcp,SF,0,0,1,0,0,0,0
971,udp,SF,0,0,0,0,0,0,0
972,udp,SF,0,0,0,0,0,0,0
973,icmp,SF,1,0,0,0,0,0,0
974,tcp,SF,0,0,1,0,0,0,0
975,icmp,SF,1,0,0,0,0,0,0
976,tcp,RSTR,0,0,1,0,0,0,0
977,tcp,SF,0,0,0,0,0,0,0
978,tcp,SF,0,0,1,0,0,0,0
979,tcp,SF,0,0,1,0,0,0,0
980,icmp,SF,0,0,0,0,0,0,0
981,tcp,REJ,0,0,0,0,0,0,0
982,tcp,SF,0,0,1,0,0,0,0
983,tcp,SF,0,0,1,0,0,0,0
984,tcp,S0,1,0,0,0,0,0,0
985,tcp,SF,0,0,1,0,0,0,0
986,tcp,S0,1,0,0,0,0,0,0
987,tcp,REJ,0,0,0,0,0,0,0
988,icmp,SF,1,0,0,0,0,0,0
989,tcp,S0,1,0,0,0,0,0,0
990,tcp,SF,0,0,1,0,0,0,0
991,tcp,S0,1,0,0,0,0,0,0
992,tcp,RSTR,1,0,0,0,0,0,0
993,tcp,S0,1,0,0,0,0,0,0
994,tcp,S0,1,0,0,0,0,0,0
995,tcp,RSTR,0,0,1,0,0,0,0
996,tcp,SF,0,0,1,0,0,0,0
997,tcp,S0,1,0,0,0,0,0,0
998,tcp,S0,1,0,0,0,0,0,0
999,tcp,SF,0,0,1,0,0,0,0
1000,tcp,S0,1,0,0,0,0,0,0
1001,udp,SF,0,0,0,0,0,0,0
1002,tcp,SF,0,0,1,0,0,0,0
1003,tcp,S0,1,0,0,0,0,0,0
1004,tcp,REJ,1,0,0,0,0,0,0
1005,tcp,SF,0,0,1,0,0,0,0
1006,tcp,SF,0,0,1,0,0,0,0
1007,tcp,S0,1,0,0,0,0,0,0
1008,tcp,SF,0,0,1,0,0,0,0
1009,tcp,S0,1,0,0,0,0,0,0
1010,tcp,S0,1,0,0,0,0,0,0
1011,tcp,SF,0,0,1,0,0,0,0
1012,tcp,S0,1,0,0,0,0,0,0
1013,tcp,S0,1,0,0,0,0,0,0
1014,udp,SF,0,0,0,0,0,0,0
1015,tcp,S0,1,0,0,0,0,0,0
1016,tcp,RSTR,1,0,0,0,0,0,0
1017,tcp,SF,0,0,1,0,0,0,0
1018,tcp,S0,1,0,0,0,0,0,0
1019,icmp,SF,1,0,0,0,0,0,0
1020,tcp,REJ,1,0,0,0,0,0,0
1021,tcp,SF,1,0,1,0,0,0,0
1022,icmp,SF,1,0,0,0,0,0,0
1023,tcp,RSTOS0,1,0,0,0,0,0,0
1024,tcp,S0,1,0,0,0,0,0,0
1025,tcp,SF,0,0,1,0,0,0,0
1026,tcp,SF,0,0,1,0,0,0,0
1027,tcp,S0,1,0,0,0,0,0,0
1028,tcp,SF,0,0,1,0,0,0,0
1029,tcp,S0,1,0,0,0,0,0,0
1030,tcp,SF,0,0,1,0,0,0,0
1031,tcp,SF,0,0,0,0,0,0,0
1032,tcp,S0,1,0,0,0,0,0,0
1033,tcp,SF,0,0,1,0,0,0,0
1034,tcp,S0,1,0,0,0,0,0,0
1035,udp,SF,0,0,0,0,0,0,0
1036,tcp,REJ,1,0,0,0,0,0,0
1037,tcp,SF,0,0,1,0,0,0,0
1038,tcp,RSTOS0,1,0,0,0,0,0,0
1039,tcp,SF,1,0,1,0,0,0,0
1040,tcp,RSTO,0,0,0,0,0,0,0
1041,tcp,RSTO,1,0,0,0,0,0,0
1042,tcp,S0,1,0,0,0,0,0,0
1043,tcp,SF,0,0,1,0,0,0,0
1044,tcp,REJ,0,0,0,0,0,0,0
1045,tcp,S0,1,0,0,0,0,0,0
1046,tcp,SF,0,0,1,0,0,0,0
1047,udp,SF,0,0,0,0,0,0,0
1048,udp,SF,0,0,0,0,0,0,0
1049,tcp,REJ,1,0,0,0,0,0,0
1050,udp,SF,0,0,0,0,0,0,0
1051,tcp,S0,1,0,0,0,0,0,0
1052,tcp,S0,1,0,0,0,0,0,0
1053,tcp,SF,0,0,1,0,0,0,0
1054,tcp,S0,1,0,0,0,0,0,0
1055,tcp,S0,1,0,0,0,0,0,0
1056,tcp,SF,0,0,1,0,0,0,0
1057,tcp,RSTR,1,0,0,0,0,0,0
1058,tcp,SF,0,0,1,0,0,0,0
1059,tcp,S0,1,0,0,0,0,0,0
1060,tcp,SF,1,0,1,0,0,0,1
1061,tcp,SF,0,0,1,0,0,0,0
1062,tcp,S0,1,0,0,0,0,0,0
1063,tcp,SF,0,0,1,0,0,0,0
1064,tcp,SF,0,0,1,0,0,0,0
1065,tcp,S0,1,0,0,0,0,0,0
1066,tcp,SF,0,0,1,0,0,0,0
1067,tcp,S0,1,0,0,0,0,0,0
1068,tcp,SF,0,0,0,0,0,0,0
1069,tcp,SF,0,0,1,0,0,0,0
1070,tcp,S0,1,0,0,0,0,0,0
1071,tcp,S0,1,0,0,0,0,0,0
1072,icmp,SF,1,0,0,0,0,0,0
1073,tcp,S0,1,0,0,0,0,0,0
1074,tcp,SF,0,0,1,0,0,0,0
1075,icmp,SF,1,0,0,0,0,0,0
1076,tcp,SF,0,0,1,0,0,0,0
1077,tcp,SF,0,0,1,0,0,0,0
1078,tcp,S0,1,0,0,0,0,0,0
1079,tcp,SF,0,0,1,0,0,0,0
1080,tcp,REJ,1,0,0,0,0,0,0
1081,tcp,SF,0,0,1,0,0,0,0
1082,tcp,SF,0,0,1,0,0,0,0
1083,tcp,S0,1,0,0,0,0,0,0
1084,udp,SF,0,0,0,0,0,0,0
1085,icmp,SF,1,0,0,0,0,0,0
1086,tcp,SF,0,0,1,0,0,0,0
1087,tcp,SF,0,0,1,0,0,0,0
1088,tcp,S0,1,0,0,0,0,0,0
1089,tcp,S0,1,0,0,0,0,0,0
1090,udp,SF,0,0,0,0,0,0,0
1091,icmp,SF,1,0,0,0,0,0,0
1092,tcp,SF,0,0,0,0,0,0,0
1093,tcp,REJ,1,0,0,0,0,0,0
1094,udp,SF,1,0,0,0,0,0,0
1095,tcp,REJ,1,0,0,0,0,0,0
1096,tcp,SF,0,0,1,0,0,0,0
1097,udp,SF,0,0,0,0,0,0,0
1098,udp,SF,0,0,0,0,0,0,0
1099,udp,SF,0,0,0,0,0,0,0
1100,tcp,S0,1,0,0,0,0,0,0
1101,tcp,SF,0,0,1,0,0,0,0
1102,tcp,SF,0,0,1,0,0,0,0
1103,tcp,SF,0,0,1,0,0,0,0
1104,udp,SF,0,0,0,0,0,0,0
1105,tcp,S0,1,0,0,0,0,0,0
1106,icmp,SF,1,0,0,0,0,0,0
1107,tcp,SF,0,0,1,0,0,0,0
1108,tcp,SF,0,0,1,0,0,0,0
1109,tcp,RSTO,0,0,1,0,0,0,0
1110,tcp,SF,0,0,1,0,0,0,0
1111,icmp,SF,1,0,0,0,0,0,0
1112,tcp,SF,0,0,1,0,0,0,0
1113,tcp,S0,1,0,0,0,0,0,0
1114,tcp,SF,0,0,1,0,0,0,0
1115,icmp,SF,1,0,0,0,0,0,0
1116,tcp,SF,0,0,1,0,0,0,0
1117,tcp,S0,1,0,0,0,0,0,0
1118,tcp,S0,1,0,0,0,0,0,0
1119,tcp,S0,0,0,0,0,0,0,0
1120,tcp,SF,0,0,1,0,0,0,0
1121,tcp,SF,0,0,1,0,0,0,0
1122,tcp,RSTO,1,0,0,0,0,0,0
1123,tcp,SF,1,0,1,0,0,0,0
1124,tcp,SF,0,0,1,0,0,0,0
1125,udp,SF,1,0,0,0,0,0,0
1126,tcp,SF,0,0,1,0,0,0,0
1127,tcp,SF,0,0,1,0,0,0,0
1128,tcp,SF,0,0,1,0,0,0,0
1129,tcp,SF,0,0,1,0,0,0,0
1130,tcp,SF,0,0,1,0,0,0,0
1131,tcp,SF,0,0,1,0,0,0,0
1132,tcp,S0,1,0,0,0,0,0,0
1133,tcp,SF,0,0,1,0,0,0,0
1134,tcp,SF,0,0,1,0,0,0,0
1135,tcp,S0,1,0,0,0,0,0,0
1136,tcp,S0,1,0,0,0,0,0,0
1137,tcp,REJ,1,0,0,0,0,0,0
1138,tcp,SF,0,0,1,0,0,0,0
1139,tcp,S0,1,0,0,0,0,0,0
1140,icmp,SF,1,0,0,0,0,0,0
1141,tcp,RSTR,1,0,0,0,0,0,0
1142,tcp,S0,1,0,0,0,0,0,0
1143,icmp,SF,1,0,0,0,0,0,0
1144,tcp,REJ,1,0,0,0,0,0,0
1145,tcp,SF,0,0,1,0,0,0,0
1146,tcp,S0,1,0,0,0,0,0,0
1147,tcp,SF,0,0,1,0,0,0,0
1148,tcp,S0,1,0,0,0,0,0,0
1149,tcp,S0,1,0,0,0,0,0,0
1150,tcp,REJ,1,0,0,0,0,0,0
1151,tcp,S0,1,0,0,0,0,0,0
1152,udp,SF,0,0,0,0,0,0,0
1153,tcp,SF,0,0,1,0,0,0,0
1154,tcp,S0,1,0,0,0,0,0,0
1155,tcp,S0,1,0,0,0,0,0,0
1156,tcp,RSTR,1,0,0,0,0,0,0
1157,icmp,SF,1,0,0,0,0,0,0
1158,tcp,REJ,1,0,0,0,0,0,0
1159,udp,SF,1,0,0,0,0,0,0
1160,tcp,S0,1,0,0,0,0,0,0
1161,tcp,REJ,0,0,0,0,0,0,0
1162,tcp,S0,1,0,0,0,0,0,0
1163,tcp,S0,1,0,0,0,0,0,0
1164,tcp,S0,1,0,0,0,0,0,0
1165,icmp,SF,1,0,0,0,0,0,0
1166,tcp,S0,1,0,0,0,0,0,0
1167,tcp,SF,0,0,0,0,0,0,0
1168,tcp,S0,1,0,0,0,0,0,0
1169,icmp,SF,1,0,0,0,0,0,0
1170,tcp,S0,1,0,0,0,0,0,0
1171,icmp,SF,1,0,0,0,0,0,0
1172,icmp,SF,0,0,0,0,0,0,0
1173,udp,SF,0,0,0,0,0,0,0
1174,udp,SF,1,0,0,0,0,0,0
1175,tcp,SF,0,0,1,0,0,0,0
1176,udp,SF,0,0,0,0,0,0,0
1177,icmp,SF,1,0,0,0,0,0,0
1178,tcp,RSTR,0,0,1,0,0,0,0
1179,tcp,SF,0,0,1,0,0,0,0
1180,tcp,S0,1,0,0,0,0,0,0
1181,tcp,SF,0,0,1,0,0,0,0
1182,tcp,REJ,1,0,0,0,0,0,0
1183,tcp,S0,1,0,0,0,0,0,0
1184,tcp,S0,1,0,0,0,0,0,0
1185,icmp,SF,1,0,0,0,0,0,0
1186,tcp,SF,0,0,1,0,0,0,0
1187,tcp,SF,0,0,1,0,0,0,0
1188,udp,SF,0,0,0,0,0,0,0
1189,tcp,SF,0,0,1,0,0,0,0
1190,tcp,REJ,1,0,0,0,0,0,0
1191,tcp,S0,1,0,0,0,0,0,0
1192,tcp,SF,0,0,1,0,0,0,0
1193,tcp,RSTO,0,0,0,0,0,0,0
1194,tcp,SF,0,0,1,0,0,0,0
1195,tcp,S0,1,0,0,0,0,0,0
1196,tcp,SF,0,0,1,0,0,0,0
1197,tcp,SF,0,0,1,0,0,0,0
